Zone,Zone_Name,District_Code,District,Block_Code,Block_Name,PC_No,PC_Name,AC_No,AC_Name,Gram_Panchayat_Code,Gram_Panchayat,Organisational_District
4,Bardhaman & Birbhum,306,Purba Bardhaman,2814,Khandaghosh,37,Bishnupur,259,Khandaghosh,108636,Gopalbera,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2814,Khandaghosh,37,Bishnupur,259,Khandaghosh,108635,Berugram,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2814,Khandaghosh,37,Bishnupur,259,Khandaghosh,108644,Ukhrid,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2814,Khandaghosh,37,Bishnupur,259,Khandaghosh,108643,Shashanga,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2814,Khandaghosh,37,Bishnupur,259,Khandaghosh,108639,Lodna,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2814,Khandaghosh,37,Bishnupur,259,Khandaghosh,108641,Shankari-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108653,Lakhuria,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108647,Gotistha,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108649,Jhilu-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108654,Majigram,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108650,Kaichar-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108646,Chanak,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108652,Kshirgram,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108651,Kaichar-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108657,Paligram,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108656,Nigan,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108645,Bhalugram,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108648,Jhilu-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108658,Shimulia-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108655,Mongalkot,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2815,Mangolkote,41,Bolpur,272,Mangalkot,108659,Shimulia-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2816,Manteswar,38,Bardhaman Purba,269,Purbasthali Uttar,108661,Bamunpara,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2816,Manteswar,38,Bardhaman Purba,269,Purbasthali Uttar,108670,Putsuri,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2816,Manteswar,38,Bardhaman Purba,269,Purbasthali Uttar,108667,Mamudpur-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108679,Gop-Gantar-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108673,Amadpur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108677,Debipur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108674,Bagila,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108682,Nimo-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108681,Nimo-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108680,Gop-Gantar-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108678,Durgapur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108675,Daluibazar-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2817,Memari-1,38,Bardhaman Purba,265,Memari,108676,Daluibazar-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2818,Memari-Ii,38,Bardhaman Purba,265,Memari,108689,Kuchut,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2818,Memari-Ii,38,Bardhaman Purba,265,Memari,108691,Satgachhia-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2821,Purbasthali-I,38,Bardhaman Purba,268,Purbasthali Dakshin,108709,Nadanghat,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2821,Purbasthali-I,38,Bardhaman Purba,268,Purbasthali Dakshin,108706,Bogpur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2821,Purbasthali-I,38,Bardhaman Purba,269,Purbasthali Uttar,108707,Dogachhia,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2821,Purbasthali-I,38,Bardhaman Purba,269,Purbasthali Uttar,108708,Jahannagar,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2821,Purbasthali-I,38,Bardhaman Purba,268,Purbasthali Dakshin,108712,Sreerampur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2821,Purbasthali-I,38,Bardhaman Purba,268,Purbasthali Dakshin,108711,Samudragarh,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2821,Purbasthali-I,38,Bardhaman Purba,268,Purbasthali Dakshin,108710,Nasratpur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108716,Majdia,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108715,Kalekhantala-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108721,Pilla,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108718,Muksimpara,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108720,Patuli,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108714,Kalekhantala-I,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108717,Mertala,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108719,Nimdaha,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108722,Purbasthali,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2822,Purbasthali-Ii,38,Bardhaman Purba,269,Purbasthali Uttar,108713,Jhaudanga,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2823,Raina-I,38,Bardhaman Purba,261,Raina,108725,Narugram,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2823,Raina-I,38,Bardhaman Purba,261,Raina,108730,Shyamsundar,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2823,Raina-I,38,Bardhaman Purba,262,Jamalpur,108724,Mugura,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2823,Raina-I,38,Bardhaman Purba,261,Raina,108729,Sehara,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2823,Raina-I,38,Bardhaman Purba,261,Raina,108723,Hijalna,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2823,Raina-I,38,Bardhaman Purba,261,Raina,108726,Natu,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2823,Raina-I,38,Bardhaman Purba,261,Raina,108727,Palsona,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2823,Raina-I,38,Bardhaman Purba,261,Raina,108728,Rayna,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2824,Raina-Ii,38,Bardhaman Purba,261,Raina,108732,Barabainan,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2824,Raina-Ii,38,Bardhaman Purba,261,Raina,108738,Uchalan,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2824,Raina-Ii,38,Bardhaman Purba,261,Raina,108735,Pahalanpur,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2824,Raina-Ii,38,Bardhaman Purba,261,Raina,108731,Arui,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2824,Raina-Ii,38,Bardhaman Purba,261,Raina,108733,Gotan,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2824,Raina-Ii,38,Bardhaman Purba,261,Raina,108734,Kaiti,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2824,Raina-Ii,38,Bardhaman Purba,261,Raina,108737,Painta-Ii,Purba Bardhman
4,Bardhaman & Birbhum,306,Purba Bardhaman,2824,Raina-Ii,38,Bardhaman Purba,261,Raina,108736,Painta-I,Purba Bardhman
8,Jangal Mahal,321,Purulia,3044,Arsha,35,Purulia,239,Balarampur,110955,Hensla,Purulia
8,Jangal Mahal,321,Purulia,3045,Bagmundi,35,Purulia,240,Baghmundi,110960,Ajodhya,Purulia
8,Jangal Mahal,321,Purulia,3045,Bagmundi,35,Purulia,240,Baghmundi,110967,Tunturi-Suisa,Purulia
8,Jangal Mahal,321,Purulia,3045,Bagmundi,35,Purulia,240,Baghmundi,110961,Baghmundi,Purulia
8,Jangal Mahal,321,Purulia,3045,Bagmundi,35,Purulia,240,Baghmundi,110963,Burda-Kalimati,Purulia
8,Jangal Mahal,321,Purulia,3045,Bagmundi,35,Purulia,240,Baghmundi,110964,Matha,Purulia
8,Jangal Mahal,321,Purulia,3045,Bagmundi,35,Purulia,240,Baghmundi,110966,Sindri,Purulia
8,Jangal Mahal,321,Purulia,3045,Bagmundi,35,Purulia,240,Baghmundi,110965,Serengdih,Purulia
8,Jangal Mahal,321,Purulia,3045,Bagmundi,35,Purulia,240,Baghmundi,110962,Beergram,Purulia
8,Jangal Mahal,321,Purulia,3046,Balarampur,35,Purulia,239,Balarampur,110971,Darda,Purulia
8,Jangal Mahal,321,Purulia,3046,Balarampur,35,Purulia,239,Balarampur,110974,Tentlow,Purulia
8,Jangal Mahal,321,Purulia,3046,Balarampur,35,Purulia,239,Balarampur,110973,Ghatbera-Kerowa,Purulia
8,Jangal Mahal,321,Purulia,3046,Balarampur,35,Purulia,239,Balarampur,110970,Bela,Purulia
8,Jangal Mahal,321,Purulia,3046,Balarampur,35,Purulia,239,Balarampur,110969,Baraurma,Purulia
8,Jangal Mahal,321,Purulia,3046,Balarampur,35,Purulia,239,Balarampur,110972,Genrua,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110979,Bhagabandh,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110982,Sindri,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110984,Tumrasole,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110981,Latpada,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110983,Sukurhutu,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110980,Dhelatbamu,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110976,Bansbera,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110978,Berada,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110977,Barabazar,Purulia
8,Jangal Mahal,321,Purulia,3047,Barabazar,33,Jhargram,238,Bandwan,110975,Banjora,Purulia
8,Jangal Mahal,321,Purulia,3048,Bundwan,33,Jhargram,238,Bandwan,110990,Kuilapal,Purulia
8,Jangal Mahal,321,Purulia,3048,Bundwan,33,Jhargram,238,Bandwan,110989,Kuchia,Purulia
8,Jangal Mahal,321,Purulia,3048,Bundwan,33,Jhargram,238,Bandwan,110985,Bandwan,Purulia
8,Jangal Mahal,321,Purulia,3048,Bundwan,33,Jhargram,238,Bandwan,110986,Chirudih,Purulia
8,Jangal Mahal,321,Purulia,3048,Bundwan,33,Jhargram,238,Bandwan,110991,Kumra,Purulia
8,Jangal Mahal,321,Purulia,3048,Bundwan,33,Jhargram,238,Bandwan,110992,Supudih,Purulia
8,Jangal Mahal,321,Purulia,3048,Bundwan,33,Jhargram,238,Bandwan,110987,Dhadka,Purulia
8,Jangal Mahal,321,Purulia,3048,Bundwan,33,Jhargram,238,Bandwan,110988,Gurur,Purulia
8,Jangal Mahal,321,Purulia,3050,Jaipur,35,Purulia,241,Joypur,111003,Baragram,Purulia
8,Jangal Mahal,321,Purulia,3050,Jaipur,35,Purulia,241,Joypur,111005,Joypur,Purulia
8,Jangal Mahal,321,Purulia,3050,Jaipur,35,Purulia,241,Joypur,111006,Mukundapur,Purulia
8,Jangal Mahal,321,Purulia,3050,Jaipur,35,Purulia,241,Joypur,111007,Ropo,Purulia
8,Jangal Mahal,321,Purulia,3050,Jaipur,35,Purulia,241,Joypur,111008,Sidhi-Jamra,Purulia
8,Jangal Mahal,321,Purulia,3050,Jaipur,35,Purulia,241,Joypur,111004,Ghagra,Purulia
8,Jangal Mahal,321,Purulia,3050,Jaipur,35,Purulia,241,Joypur,111009,Upankahan,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111016,Mathari-Khamar,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111010,Hensahatu,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111015,Marumosina,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111013,Jhalda-Darda,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111012,Ilu-Jargo,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111019,Tulin,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111014,Kalma,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111011,Ichag,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111018,Pusti,Purulia
8,Jangal Mahal,321,Purulia,3051,Jhalda-I,35,Purulia,240,Baghmundi,111017,Noyadih,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111024,Hirapuradardih,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111028,Tatuara,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111020,Bamniya-Belyadih,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111025,Majhidih,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111026,Nowahatu,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111023,Chitmu,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111021,Begunkodar,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111022,Chekya,Purulia
8,Jangal Mahal,321,Purulia,3052,Jhalda-Ii,35,Purulia,241,Joypur,111027,Rigid,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111037,Manihara,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111029,Agardi-Chitra,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111032,Gagnabad,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111038,Rangamati-Ranjandih,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111033,Gorandih,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111041,Sonathali,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111040,Sonaijuri,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111036,Kashipur,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111030,Barrah,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111039,Simla-Dhanara,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111031,Beko,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111035,Kalidaha,Purulia
8,Jangal Mahal,321,Purulia,3053,Kashipur,35,Purulia,244,Kashipur,111034,Hadalda-Uparrah,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111051,Manbazar,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111043,Baramasya-Ramnagar,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111048,Gopalnagar,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111045,Bisri,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111046,Chandra-Pairachali,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111050,Kamtajangidiri,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111047,Dhanarah,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111042,Bamnimajhihira,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111049,Jitujuri,Purulia
8,Jangal Mahal,321,Purulia,3054,Manbazar-I,35,Purulia,243,Manbazar,111044,Bhalubasa,Purulia
8,Jangal Mahal,321,Purulia,3055,Manbazar-Ii,33,Jhargram,238,Bandwan,111052,Ankrobarakadam,Purulia
8,Jangal Mahal,321,Purulia,3055,Manbazar-Ii,33,Jhargram,238,Bandwan,111053,Bargoria-Jamtoria,Purulia
8,Jangal Mahal,321,Purulia,3055,Manbazar-Ii,33,Jhargram,238,Bandwan,111058,Kumari,Purulia
8,Jangal Mahal,321,Purulia,3055,Manbazar-Ii,33,Jhargram,238,Bandwan,111056,Buribandh,Purulia
8,Jangal Mahal,321,Purulia,3055,Manbazar-Ii,33,Jhargram,238,Bandwan,111054,Bari-Jagda,Purulia
8,Jangal Mahal,321,Purulia,3055,Manbazar-Ii,33,Jhargram,238,Bandwan,111057,Dighi,Purulia
8,Jangal Mahal,321,Purulia,3055,Manbazar-Ii,33,Jhargram,238,Bandwan,111055,Borojaragara,Purulia
8,Jangal Mahal,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111063,Raibandh,Purulia
8,Jangal Mahal,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111061,Guniara,Purulia
8,Jangal Mahal,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111059,Bhamuria,Purulia
8,Jangal Mahal,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111060,Digha,Purulia
8,Jangal Mahal,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111062,Janardandih,Purulia
8,Jangal Mahal,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111065,Sarbari,Purulia
8,Jangal Mahal,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111064,Saltore,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111070,Dubra,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111069,Deoli,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111066,Anara,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111072,Jabarrah-Jhapra-Ii,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111073,Nadihasurulia,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111067,Bahara,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111074,Para,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111068,Bowridih,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111075,Udaypur-Joynagar,Purulia
8,Jangal Mahal,321,Purulia,3057,Para,35,Purulia,245,Para,111071,Jabarrah-Jhapra-I,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111076,Bagda,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111081,Lakhra,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111085,Puncha,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111077,Chandra,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111078,Chirudihi,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111084,Pirrah,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111080,Kenda,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111079,Jambad,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111082,Napara,Purulia
8,Jangal Mahal,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar,111083,Panipathar,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111094,Agoya-Narra,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111097,Chharradumdumi,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111101,Pindra,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111099,Golamara,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111100,Hutmura,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111095,Belma,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111096,Bhangra,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111102,Raghabpur,Purulia
8,Jangal Mahal,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia,111098,Ghonga,Purulia
8,Jangal Mahal,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111106,Chorpahari,Purulia
8,Jangal Mahal,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111104,Babugram,Purulia
8,Jangal Mahal,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111108,Nutandi,Purulia
8,Jangal Mahal,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111109,Sanka,Purulia
8,Jangal Mahal,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111107,Khajura,Purulia
8,Jangal Mahal,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111105,Bero,Purulia
8,Jangal Mahal,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111103,Arrah,Purulia
8,Jangal Mahal,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para,111112,Joradih,Purulia
8,Jangal Mahal,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para,111110,Barrah,Purulia
8,Jangal Mahal,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para,111113,Mangalda-Mautore,Purulia
8,Jangal Mahal,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para,111115,Nutandih,Purulia
8,Jangal Mahal,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para,111114,Nildih,Purulia
8,Jangal Mahal,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para,111111,Cheliama,Purulia
8,Jangal Mahal,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111116,Balitora,Purulia
8,Jangal Mahal,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111120,Santuri,Purulia
8,Jangal Mahal,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111121,Tarabari,Purulia
8,Jangal Mahal,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111119,Ramchandrapur-Kotaldi,Purulia
8,Jangal Mahal,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111117,Garsika,Purulia
8,Jangal Mahal,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111118,Muradi,Purulia
7,The Parganas,304,South 24 Parganas,2753,Canning-I,19,Jaynagar,138,Canning Paschim,IGP_0001,Matla I,Sundarban
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109353,Madhabpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109346,Arandi-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109359,Salepur-Ii,Arambag
